timestamp,BTC_price,ETH_price,ADA_price
2025-04-11,79596.35732250768,1523.928624242526,0.6099453101466736
2025-04-12,83439.28818043756,1568.131690125936,0.624013663949495
2025-04-13,85305.09728392666,1645.8625733156498,0.658135992436163
2025-04-14,83600.82010054543,1595.4227460001084,0.6370042586934123
2025-04-15,84523.4524914945,1621.543195596693,0.6347389438662727
2025-04-16,83656.49248858042,1587.8222244021401,0.6080639244271904
2025-04-17,84105.77942167096,1577.7073516760117,0.6106653469788688
2025-04-18,84930.90857600998,1583.4764497002345,0.6168950161106203
2025-04-19,84433.75017215389,1589.1516208270755,0.6273043794612541
2025-04-20,85126.66244301842,1615.0502549158562,0.6280852975713835
2025-04-21,85073.16544858096,1585.4600253443446,0.6202087731824584
2025-04-22,87452.04699068287,1577.4465595922347,0.6226371412727918
2025-04-23,93576.16588573981,1759.7064599311093,0.6821362911471233
2025-04-24,93605.45230873208,1793.969849485534,0.6972646472481486
2025-04-25,93872.81422867288,1769.3925107354407,0.7220676397924738
2025-04-26,94773.11200643536,1788.7981804331257,0.7138859038055668
2025-04-27,94644.06637120107,1821.2695303291391,0.7075935331519487
2025-04-28,93809.33781968223,1793.6918440730135,0.704070171794187
2025-04-29,95030.60645474444,1799.50191449199,0.7052906740354157
2025-04-30,94256.35946318062,1796.9720456768928,0.6957354792970168
2025-05-01,94235.75331048167,1794.0495408617828,0.6820275063998128
2025-05-02,96426.94522273027,1838.8543285925753,0.7048540559063339
2025-05-03,96855.5681343944,1841.427590836958,0.6974986414291682
2025-05-04,95922.86842404422,1834.501911876416,0.7013467253059199
2025-05-05,94326.62048529249,1808.156093844096,0.6763756494805502
2025-05-06,94758.8237105546,1820.0044598893596,0.6631639151504879
2025-05-07,96854.53198815876,1816.1686943818438,0.6787761903074216
2025-05-08,97026.49376966801,1810.3169269284476,0.671376495581957
2025-05-09,103076.27555512934,2197.5611893238784,0.7651537464755499
2025-05-10,102962.54045692299,2341.407963002621,0.7773024778174161
2025-05-11,104630.8792994166,2583.6829051429513,0.8400596557571808
2025-05-12,103994.061616746,2507.4693107597423,0.8048629924679394
2025-05-13,102876.8304286011,2492.426391077375,0.8191103769126542
2025-05-14,104184.49039270742,2676.639163127913,0.8312541090164433
2025-05-15,103594.42575090709,2603.7180887199615,0.7985815955519888
2025-05-16,103708.85136423641,2542.296692466797,0.760909266948887
2025-05-17,103556.03493982446,2544.3870377235667,0.7605802350885046
2025-05-18,103212.36483885496,2475.0543933696913,0.7424784161936966
2025-05-19,106030.6376831359,2465.3409856139087,0.7518394820880364
2025-05-20,105629.41580436694,2526.989643891319,0.7426046048097757
2025-05-21,106786.71995834043,2524.2743433146065,0.7456441858290309
2025-05-22,109665.86371625263,2558.9502343769486,0.772065003489696
2025-05-23,111560.356938144,2657.1674447566115,0.8077548195843751
2025-05-24,107216.66856870624,2519.813809045145,0.748254247966839
2025-05-25,107831.36374380375,2529.4429842284353,0.7460261925160765
2025-05-26,108861.81037744327,2546.6201163370915,0.7589761692612583
2025-05-27,109377.71513263129,2562.1729286392238,0.7582470752465925
2025-05-28,109068.45694901445,2662.0940568241435,0.7578018172885506
2025-05-29,107838.18431100152,2676.2674124507,0.7465205662397495
2025-05-30,105745.41660358038,2633.1392065286695,0.724272085506191
2025-05-31,104010.91956242644,2524.4762348050726,0.6912614352706643
2025-06-01,104687.50742934884,2532.3627853090866,0.6863035406713839
